id,name,description,latitude,longitude,images,price,rating,amenities
c1821e78-bf4c-4139-aee1-8ae1cffdc57c,Xingyin Cloudy Hotel Guangzhou Changgang Subway Station - Free Shuttle Bus to Canton Fair Complex During Canton Fair Period,,23.08969,113.27674,"[""https://cf.bstatic.com/xdata/images/hotel/square240/571192812.webp?k=c0b73558cad728bf79665733c64e6df1bb3fce3453d79bdbbe85921bb662ac45&o=""]",102,7.6,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""501"", ""502"", ""503"", ""504"", ""505"", ""506""]"
36aeb2d6-6eac-42db-92db-455f4fbeb3ba,Livetour Hotel Luogang Science City Guangzhou,,23.18,113.49,"[""https://cf.bstatic.com/xdata/images/hotel/square600/466863332.webp?k=f706fd8bb052c4325402ec7590e5be78af12d2cdb9200adde9e3c10b18e6ddf2&o=""]",43,8.8,[]
37b94c35-2e3e-4eea-8d46-c2957fffde37,Grand Royal Hotel,,22.8245625,113.5123082,"[""https://cf.bstatic.com/xdata/images/hotel/square240/79622949.jpg?k=c671a263138dd4bc4465d1cf257112da7c51b98751f4cc96281e76c2635d5df5&o=""]",70,6.8,[]
aea84d8e-fdb0-4816-8ed5-29013f244567,Paco Hotel Guangzhou Jiangtai Road Metro Branch,,23.1290799,113.26436,"[""https://cf.bstatic.com/xdata/images/hotel/square240/202156804.jpg?k=db6f88c005ba340577e962bde05c7b62b49b77a7723bd73bfcf5cee19e1eb22e&o=""]",41,8.3,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""500"", ""501"", ""503"", ""506""]"
86eb3021-670e-471b-ba67-82489685ec66,Guangzhou Timmy Hotel,,23.13357,113.33032,"[""https://cf.bstatic.com/xdata/images/hotel/square600/233444154.jpg?k=d0daaa828de1fa6f32b9d6529a231023cff46787c374a80432536ed412dab540&o=""]",43,7.6,"[""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""448"", ""489"", ""490"", ""493"", ""494"", ""495"", ""496"", ""497"", ""499"", ""500"", ""506""]"
812a7a72-51d0-4763-8052-183242952d7f,Guangzhou Junshan Hotel - Shuttle bus for Canton Fair,,23.15642,113.252,[],33,4.6,"[""436"", ""444"", ""445"", ""446"", ""491"", ""492"", ""494"", ""499"", ""500"", ""501"", ""506""]"
81cb2c45-9416-44a2-9ba4-b951c103043b,Wrigleyville Friends Unit - 5bdrm,,41.9447321,-87.6502716,"[""https://cf.bstatic.com/xdata/images/hotel/square600/340735896.jpg?k=a39b30765de5a0a0340a39511797cd0fd36de46ef28eedbc95d5fc138914cdf3&o=""]",400,8.2,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""448"", ""490"", ""492"", ""495""]"
f2d82525-5993-4b85-ae38-6df6d50046bd,Langham Place Guangzhou - Walking distance to Canton Fair & Overseas Buyers Registration Service,,23.09671,113.36018,"[""https://cf.bstatic.com/xdata/images/hotel/square600/536113994.webp?k=53883d23474d2b037da242b0c259659407dc0008097bdc1775e01cc51366fb11&o=""]",103,9.1,"[""436"", ""439"", ""440"", ""441"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""500"", ""502"", ""505"", ""506""]"
4379d30c-ccea-45f9-843a-664109b2154b,"The Hoxton, Downtown LA",,34.0397689,-118.2585864,"[""https://cf.bstatic.com/xdata/images/hotel/square240/253104082.webp?k=faba96cd2f2076314760b2afcc5e5695d6a5463a0c8f0916fe330bf45c072bab&o=""]",197,8.6,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""499"", ""500"", ""501"", ""502"", ""505"", ""506""]"
630d1b74-adf2-4b0b-9234-bec22c910055,Guangzhou Hotel - Haizhu square metro station & close to Beijing road,,23.114803,113.266907,"[""https://cf.bstatic.com/xdata/images/hotel/square240/427228899.jpg?k=a9dead0c0f6f7b1a79fdcca1b756589a428dee7b1f6189f81c0ef57a0cbd67bc&o=""]",87,8.6,"[""444"", ""445"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""496"", ""499""]"
637d8d95-4394-43f4-9db0-2247bc0d3d96,Meijian Hotel Guangzhou Huangpu Wanda Plaza Store,,23.1144,113.55289,"[""https://cf.bstatic.com/xdata/images/hotel/square600/542106509.webp?k=fc9eef3ddcf435cf71b57df41846d066a8a590410ea2b8211303a2c06bd54b7b&o=""]",36,2,[]
b3a8c55f-42ac-4c72-a0a8-1d994588a11c,Holiday Villa,,23.34192,113.29363,"[""https://cf.bstatic.com/xdata/images/hotel/square240/608445990.webp?k=a584ad6dc0cc2ca5acda34ef186e3d83b0086961492ecb4822a8855ec78d8822&o=""]",42,8,"[""182""]"
7046b7d2-b682-4a86-a329-1b7aca078f18,Livetour Hotel HaiZhu YiJing Road Metro Guangzhou,,23.0833099,113.3172,"[""https://cf.bstatic.com/xdata/images/hotel/square600/505112839.webp?k=8d19f4372b1072b1a987661012f8d59a3b661b522172dd96cff31abb445c59a7&o=""]",63,7.4,[]
17388304-e4ef-486f-b2ed-40d03e76e479,Bulls Tribute 2BR in Chicago,,41.8923778,-87.68290239999999,"[""https://cf.bstatic.com/xdata/images/hotel/square600/604275615.webp?k=c15093c5aee925f20ea3b680bb87f3a0d3e843ab81cd6238501bcace57a98b12&o=""]",146,7.5,[]
1859c114-2b0e-4e93-a028-04dbf7a6039f,Guangzhou Homies Hotel,,23.13464,113.35335,"[""https://cf.bstatic.com/xdata/images/hotel/square600/257917634.jpg?k=ce0e4f1c5b95197958c00c0ba882679680fbfb7b91cc314e41ff453b889b0945&o=""]",74,6.8,"[""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""493"", ""494"", ""496"", ""497"", ""500"", ""501"", ""505"", ""506""]"
7f5778ea-712d-47ed-a9ce-45338fd67f47,Atour X Hotel Guangzhou Huangpu Nangang Wanda,,23.1038008,113.5456539,"[""https://cf.bstatic.com/xdata/images/hotel/square240/522899573.jpg?k=a9d270699acdf55ff039b598cb471c7166025f9cad3d8338e38f2c96ad559d8d&o=""]",86,0,"[""436"", ""444"", ""445"", ""491"", ""492""]"
2bb89e17-68c5-4b95-8879-c764386316ab,Sunny Studio in the Heart of Venice - B,,33.9912522,-118.4748292,"[""https://cf.bstatic.com/xdata/images/hotel/square600/492611164.webp?k=c8fc17869f3c9443801f4987040d03cb6bc777dee5779ff0c9c95aa29a68099b&o=""]",225,8.2,[]
6e1f8845-49f3-497a-a945-aebc9d8d9374,"The Tokyo EDITION, Toranomon",,35.6648165,139.7454825,"[""https://cf.bstatic.com/xdata/images/hotel/square240/643503051.webp?k=44e5e850cd4cb527ff0afe9156923f4f177b9f18d2ef58bd65288262a58dafa4&o=""]",933,8.8,"[""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""500"", ""501"", ""502"", ""506""]"
9de51d1a-378e-4d5d-bf38-3cc83c2e6fdb,Nano North Shinjuku Apartment,,35.7018489,139.6952422,"[""https://cf.bstatic.com/xdata/images/hotel/square600/228533012.jpg?k=8efcad8dd53e8d29498a30c29e9d5f7fdffc100cba1151ade1916d1fd3aa0e8f&o=""]",197,5.1,[]
b4fdf8b2-dfdf-4bbf-9472-af88cacfaaae,Hampton by Hilton Guangzhou Zhujiang New Town,,23.12667,113.34255,"[""https://cf.bstatic.com/xdata/images/hotel/square240/198172736.webp?k=3800dec23452b497f62426ffdf47fc69450f5dac0658909e759311c425e75c9e&o=""]",91,7.5,"[""436"", ""439"", ""440"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""499"", ""500"", ""501"", ""505"", ""506""]"
82ef1ad7-de30-4be2-adb4-8ed4b95fb8cf,Shanshui Trends Hotel Pazhou International Exhibition Center Branch,,22.8245625,113.5123082,"[""https://cf.bstatic.com/xdata/images/hotel/square600/545269827.webp?k=9061653dfff1d3516bcbfd715c2f62245e1a6d2f863d8964c1a7b03eaa544a2a&o=""]",42,0,[]
bc4415e8-c143-4b17-81c7-bd9ecf2704ce,Atour Light Hotel Guangzhou Panyu Hanxi Changlong,,23.00644,113.33009,"[""https://cf.bstatic.com/xdata/images/hotel/square600/503290469.jpg?k=d6a357862aab0abb89128da28121efc709a0c66504cb4a30cf62c1e0771c5c44&o=""]",65,9,"[""436"", ""444"", ""445"", ""491"", ""492""]"
c4edc31a-cfb9-4d18-a4e7-ea51e8dc2f8b,Super 8 Hotel Select Guangzhou Railway station Xicun Subway Station,,23.142017,113.242025,"[""https://cf.bstatic.com/xdata/images/hotel/square240/608461936.jpg?k=7103d1ce68d61a8e06f06b18d76aca13fad95b4823f8915ccb9fee3295ad4025&o=""]",36,8.5,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""448"", ""489"", ""490"", ""492"", ""496""]"
af920de7-e64e-42b5-b395-6a2b88cb0918,MONday Apart Premium Ginza Shintomicho,,35.6705617,139.7762507,"[""https://cf.bstatic.com/xdata/images/hotel/square600/286023277.jpg?k=c7231cad0c46bf71bb1ad40eda93a7c31c52beb20881e33a8c2e51c32351351d&o=""]",353,8.7,[]
ecd388ad-1e44-408f-9862-3de8899efa2a,Guest House Tokyo Azabu,,35.6682721,139.7257623,"[""https://cf.bstatic.com/xdata/images/hotel/square240/222758829.webp?k=168c2dbc45e580def5bf01819579bfa7dfa0b3c78a356929f38ea5b93dbc7a4d&o=""]",47,7.4,[]
a9de7229-3804-430e-a2da-b3c6219dd9b2,King Castle Motel,,33.9761354,-118.2781056,[],80,6.5,[]
444d5e79-120d-461e-b779-415d3bc6b2bc,Monthier Guesthouse Venice Los Angeles,,34.0450885,-118.3596995,"[""https://cf.bstatic.com/xdata/images/hotel/square600/562243343.webp?k=9cb095026d37739ceca5178fbba94fa9554728a53713272249fe09f80e474c45&o=""]",184,5,[]
4eb0168b-7fb5-4a9e-b8f3-d3c6d2462436,Hampton by Hilton Guangzhou Renhe Baiyun Airport-Free Airport Shuttle Bus,,23.32647,113.27919,"[""https://cf.bstatic.com/xdata/images/hotel/square240/517058656.jpg?k=e7190b76d1b73a9acbe6eb51aedfe2018cab5641ebcddda0c7d072e871943fe0&o=""]",87,8.8,"[""435"", ""439"", ""440"", ""441"", ""442"", ""443"", ""446"", ""448"", ""490""]"
13d12d44-2e1b-4a8a-8df0-82492c22dd12,Bulgari Hotel Tokyo,,35.67965590000001,139.7689874,"[""https://cf.bstatic.com/xdata/images/hotel/square240/643504357.webp?k=c7bdbabc0918adff446034a5829d142effe0e7d991bff440922a62572fbeefbd&o=""]",1183,9.2,"[""182"", ""435"", ""436"", ""439"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""490"", ""492"", ""493"", ""494"", ""495"", ""496"", ""500"", ""501"", ""502""]"
2a7524d3-2a4a-4f3e-834b-4ff06edfa4f2,"420 Lofty Apt, laundry, a block frm CTA",,41.7785813,-87.6626654,"[""https://cf.bstatic.com/xdata/images/hotel/square600/622757169.jpg?k=39d6bbd0a6883ce6489a2ae038c9c56c7f48f005d9a311001b21ba2dfd35aee3&o=""]",131,0,[]
83a41d8e-284f-400f-b6d9-e61737e9fd64,Likto Hotel-Free Shuttle Bus to Canton Fair,,23.1336184,113.2856661,"[""https://cf.bstatic.com/xdata/images/hotel/square600/481133569.webp?k=5646a5da221d0369ede666e2daf8fa440b8963393998551b810b2450acf22c42&o=""]",81,8.1,"[""436"", ""439"", ""440"", ""442"", ""443"", ""445"", ""446"", ""448"", ""493"", ""494"", ""496""]"
c5f0cbd8-abdd-4928-8c70-384980934aff,Sonder Jewelers Row,,41.8815817,-87.6257722,[],114,7.9,[]
2ec26b26-919d-4a5c-9163-2dc1b9ede5ec,Los Angeles Cozy Vibe,,34.098493,-118.302376,"[""https://cf.bstatic.com/xdata/images/hotel/square600/631534371.jpg?k=dcaf4f08c871d264a49f87098a01729cd8a99dfcae66b68fcceda6b94b741860&o=""]",66,7.3,[]
afc4e0b2-765c-484f-8223-f3886ba4923c,Anshin Oyado Shinjuku Ekimaeten,,35.6893395,139.7029243,"[""https://cf.bstatic.com/xdata/images/hotel/square600/472674868.jpg?k=527f7824afb9a0508d51f90e16b7750a01db1bf0af6078821b89335e14bcb9cb&o=""]",206,8.7,"[""435"", ""436"", ""439"", ""441"", ""442"", ""443"", ""444"", ""446"", ""448"", ""492"", ""493"", ""494"", ""496"", ""505""]"
6b23b041-75ec-4188-a554-4d0a4ca06121,Akasaka-no Sato (Female Only),,35.6739543,139.7352393,[],58,6.6,[]
e492d94c-8b0a-406d-85e9-f7d9daadabe9,Stargazing platform Inn,,23.11414,113.24678,"[""https://cf.bstatic.com/xdata/images/hotel/square240/629922945.jpg?k=ceb09beb89fea09fc3d24e195f446014a90f19238afd279853f302c051699e9b&o=""]",64,10,[]
f0797d7d-5de1-4d14-8da8-64f9a38816b9,kodō hotel - Heart of LA Arts District,,34.0341387,-118.2297704,[],250,7,[]
de578a58-65f9-40d6-9cc8-0338616d7c92,广州上下九步行街天祥快捷酒店,,23.11774,113.25169,"[""https://cf.bstatic.com/xdata/images/hotel/square240/500645754.webp?k=0884a563169d27ffed92e49e980b5499121710fe21adc419f763838c80fa0e95&o=""]",48,7.3,[]
ba487316-a1fa-443d-a697-57980d2158e5,Sonder Market Hall,,41.8846053,-87.663553,[],126,8.5,"[""439"", ""440"", ""441"", ""442"", ""443"", ""445"", ""448""]"
a644a743-d57a-48b7-b598-1f276c414e87,Intercity Hotel Guangzhou South Railway Station,,22.9893,113.27845,"[""https://cf.bstatic.com/xdata/images/hotel/square600/588718977.webp?k=09688f4f97fb9f44afa84fda23f0e95a4bcc9e7d9cd8e786b0d7b9fd93cbe30b&o=""]",96,9,[]
b0255106-552f-499a-98ec-8ee009ac4e34,Guangzhou Marriott Hotel Tianhe,,23.13286,113.32706,[],151,8.6,"[""435"", ""436"", ""439"", ""440"", ""441"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""494"", ""495"", ""496"", ""497"", ""502"", ""506""]"
79e5fcf3-7906-4cb1-b1e7-48fa483e0dbe,Centurion Hotel Ikebukuro Station,,35.7319874,139.714474,"[""https://cf.bstatic.com/xdata/images/hotel/square240/44466555.webp?k=2d0e695979380da8ab8b901670f101a0ad4ce969b9ab5ceae77498559033f453&o=""]",76,7.8,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""448"", ""489"", ""494"", ""496"", ""502""]"
43411ca4-4617-41ab-bb9e-9a8291366e83,Getaway,,34.0552339,-118.4003104,[],185,0,[]
d668e997-2823-40cd-bafb-5709548348b5,Stylish Downtown LA Getaway - Prime Location on Wilshire Blvd! 2 Bedroom 1 Bath,,34.0629303,-118.3614445,"[""https://cf.bstatic.com/xdata/images/hotel/square600/616591513.jpg?k=6f25e01600284c750a848b4358694eac86184df422a1272fba5af5c1598a9ce7&o=""]",275,10,[]
400c9115-a521-49b1-8141-9a0ca8413730,Anshin Oyado Shinbashi Ekimaeten,,35.6650251,139.7580672,"[""https://cf.bstatic.com/xdata/images/hotel/square600/37923765.jpg?k=0ace79bc8dcdcecb1671cf54e2e5daba41167b0a244c2d341fa1a6a1717ce4ce&o=""]",118,8,"[""435"", ""436"", ""439"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""492"", ""493"", ""496"", ""505""]"
ce9fdb0b-d873-4d8e-8e33-5ba6e8040bc9,Five Rams City Hotel,,23.1121067,113.2536701,"[""https://cf.bstatic.com/xdata/images/hotel/square240/101838475.webp?k=71581fa6602b386b728741d89d463fb2a828cc1a5b4a4abafa06b4b132b46f5a&o=""]",41,7.9,[]
ded59a91-35ed-4d54-920b-2cb7a7d5362b,Vienna Hotel - Guangzhou South Railway Station Branch,,22.76442,113.55658,"[""https://cf.bstatic.com/xdata/images/hotel/square240/313059084.jpg?k=ca5e00d8373a028b35d79a18e4197959c5bba6395233cd94238a2a813db746a2&o=""]",46,6.9,"[""439"", ""440"", ""443"", ""444"", ""445"", ""491"", ""496""]"
d1beb7c1-3f26-4e3b-a232-e0dd1c62f397,Guangzhou Jin Wan Li Business Hotel,,23.15237,113.32638,"[""https://cf.bstatic.com/xdata/images/hotel/square600/132117570.webp?k=2871403b336053ff0cf449a2546abad374140cd6092f1cd3faf5c33be25e9b70&o=""]",69,5.6,[]
39bd9596-6913-473c-bd23-562d61063e9f,Atour Hotel Guangzhou Baiyun Guanghuayi Road,,23.266824,113.556216,"[""https://cf.bstatic.com/xdata/images/hotel/square600/619168268.jpg?k=ddefaa2fa4a2622c5e235c5fe3d63e2f29e94644f9198a9da7456a4eb8032dc1&o=""]",58,0,[]
3af37ae5-8332-4847-9f49-c33d19995349,VOGUE Bucktown Suite,,41.9152633,-87.686188,[],89,8.5,[]
3cc1cfc2-7bbb-4fef-9526-1470a29c8b8d,Family friendly Retreat w Luxury Amenities,,34.1769015,-118.4460485,"[""https://cf.bstatic.com/xdata/images/hotel/square600/596167902.webp?k=81938a40f50a83296fda0a2adeb7201ea17685e94ae89efae9be1a8e31f48b2f&o=""]",280,9.2,[]
0225e3e7-76f0-4579-94cf-94b8cfaaf57c,Fairfield by Marriott Guangzhou Konggang,,23.446686,113.212967,"[""https://cf.bstatic.com/xdata/images/hotel/square240/550689248.jpg?k=427a4f770fc349fed999fbb82d0b2f1b4a73353525244b9a5920e3167eea7635&o=""]",57,9.1,[]
ff6f7ef3-44c6-4ff9-95c3-147b74c05588,Onyado Nono Asakusa Bettei Hot Spring,,35.7148635,139.7951104,[],196,9.2,"[""435"", ""436"", ""439"", ""440"", ""444"", ""445"", ""446"", ""490"", ""491"", ""492""]"
e2558c44-93a9-499c-b12d-3367e627baf4,The Nell Ueno Okachimachi,,35.7096461,139.7775881,"[""https://cf.bstatic.com/xdata/images/hotel/square600/225692254.jpg?k=7b720af1fc8590cc57e64e99fe665cb6ab966f79d69c62b32b7254af78a834e6&o=""]",50,7.5,[]
68d6c88d-94ac-4b42-b5fa-5e9f95f7c3ee,APA Hotel Ginza Takaracho Tokyo Eki Yaesu Minamiguchi,,35.6743498,139.7717413,"[""https://cf.bstatic.com/xdata/images/hotel/square240/198255375.webp?k=587fbd39a08a0e3539b60cdd1ba5726659fd8693471d0fd5976c7e7e55a35d08&o=""]",179,7.5,"[""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""489"", ""490"", ""492"", ""493"", ""494"", ""497"", ""499""]"
9cd74b07-bb6e-4e64-bd9f-bd984bf30231,HOTEL LiVEMAX Akihabara Kita,,35.7125736,139.7802043,"[""https://cf.bstatic.com/xdata/images/hotel/square600/360462944.webp?k=607d0bf683eb51788af5506a36884e0fbe57c829f7a455af2674b7c68a7ffdec&o=""]",95,6.9,"[""436"", ""445"", ""490"", ""492"", ""493"", ""496"", ""497"", ""502""]"
e0a9f0cf-6525-4937-bb9a-17614acc9798,La Krasse Sumida,,35.7107013,139.8058639,"[""https://cf.bstatic.com/xdata/images/hotel/square240/428904500.jpg?k=70fdbc4ddc3c854aa24e70f61a0055bca899802c13933165015172467ebbb102&o=""]",98,8.5,"[""436""]"
801ff1fe-95b7-4a51-b5c1-295581d5c0bf,HOTEL LiVEMAX BUDGET Shinbashi,,35.6611936,139.7543784,"[""https://cf.bstatic.com/xdata/images/hotel/square600/216680326.jpg?k=27ce1763cda638981e54706b8e66d07a23ffb879ca4198bea0f00f1b017354d0&o=""]",96,4.9,"[""436"", ""445"", ""490"", ""492"", ""493"", ""496"", ""497"", ""502""]"
69d6be0d-fe67-47f6-8e2e-b3b7d0c4443a,APA Hotel Tokyo Ojima,,35.688981,139.8213489,"[""https://cf.bstatic.com/xdata/images/hotel/square240/392546929.webp?k=00276b81dce6c4ac07811bc2bed03dc9588efe983e5f84550c547bec330234a5&o=""]",88,7.4,"[""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""489"", ""490"", ""492"", ""493"", ""494"", ""497"", ""499""]"
6afd99de-f8d5-4a43-9e22-b2770b3c36b7,Appart'City Collection Paris Gare de Lyon,,48.8424977,2.3849444,"[""https://cf.bstatic.com/xdata/images/hotel/square600/508130150.webp?k=0cfd02902143c11d122cf30023552e0b1354bb8d0d5fcc6102ddc239b8b5a454&o=""]",198,8.9,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""500"", ""506""]"
49dcb13d-1200-4f32-b792-8605e6c36aab,"InterContinental Tokyo Bay, an IHG Hotel",,35.653302,139.7624127,[],435,8.3,"[""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""445"", ""448"", ""489"", ""492"", ""494"", ""495"", ""496"", ""497"", ""499"", ""500"", ""501"", ""502"", ""505"", ""506""]"
8b9c8cbc-73c7-412d-9ab1-5f8449bc7b8d,lyf by Ascott Hongqiao Shanghai NECC,,31.1845232,121.2865275,[],39,8.7,"[""182"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""448"", ""490"", ""491"", ""492"", ""493"", ""495""]"
6165086c-aa20-4aa7-bcf7-3c32423a002b,Pullman Shanghai Central,,31.2045,121.47114,"[""https://cf.bstatic.com/xdata/images/hotel/square240/618725134.webp?k=4fdc23fd3592dce9c1ed2b1661585f7435881a3d4306a7a7df43d588f239da60&o=""]",86,8.6,"[""436"", ""439"", ""440"", ""441"", ""442"", ""444"", ""445"", ""448"", ""490"", ""496"", ""499"", ""502""]"
9747be03-4232-42d7-a0c4-89d7b336980d,Atour Hotel Zhongguancun Yongfeng Base Beijing,,40.08176,116.23209,"[""https://cf.bstatic.com/xdata/images/hotel/square240/511216896.webp?k=8676a94b8415c9e2293717d94f64e6aedb681da57f7ef83b34d19f72ef550a9c&o=""]",49,1,"[""435"", ""436"", ""439"", ""440"", ""444"", ""445"", ""491"", ""492"", ""496""]"
bf7e5a44-ac65-4a3f-9326-fef3c127b803,Louvre Marsollier Opera,,48.8681853,2.3345661,[],191,7.7,"[""436"", ""439"", ""445"", ""489"", ""492"", ""495"", ""499"", ""506""]"
f76a2993-48e1-4ac0-974a-6d376b9c5e26,THE KITANO HOTEL TOKYO,,35.6792751,139.7409695,[],529,9,[]
55ee92b0-95ee-450f-a790-2d8152e984e0,Le Nouvel Hôtel du Théâtre,,48.8395816,2.3225291,"[""https://cf.bstatic.com/xdata/images/hotel/square240/384110288.webp?k=47445e0b87a27f3df3ae6b3c27f025ae3c7fd6f6ce82c0dc22750bd3ba1cc7fc&o=""]",146,7.6,[]
9cb7c216-f6d4-43be-9173-4a764c7cc610,base-PUSAN Serviced Apartment -Shanghai New International Expo Centre,,31.19673,121.51227,"[""https://cf.bstatic.com/xdata/images/hotel/square600/431981130.webp?k=10a73d124892ee01768495fcf79f9ceee88fab48794954517c97eb4425cf01c8&o=""]",64,8.3,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""497"", ""498"", ""502"", ""503"", ""504"", ""505"", ""506""]"
afb6e152-0134-4822-8cf8-17d5b1be067c,Sonder Flatiron,,40.74404010000001,-73.9892295,"[""https://cf.bstatic.com/xdata/images/hotel/square240/519210857.webp?k=834c6ee9bab6c12b68488256c615626e582c03e1a40010b029b291903d81f7ef&o=""]",226,8,"[""439"", ""440"", ""441"", ""442"", ""443"", ""445"", ""448""]"
1e77a52f-dc0a-449e-b4fa-2aca7e19ae69,APA Hotel PRIDE Akasaka Kokkaigijidomae,,35.6746169,139.7411695,"[""https://cf.bstatic.com/xdata/images/hotel/square240/190967897.webp?k=1636aa23eadd0173fc9b42088ab11adde4ca9392beccb68b46cb1014ab797747&o=""]",127,8.4,"[""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""446"", ""490"", ""492"", ""493"", ""494"", ""497"", ""499"", ""502""]"
e42d811b-f982-4da1-8c30-5e423a93ea19,Montparnasse Daguerre,,48.8360704,2.3242256,"[""https://cf.bstatic.com/xdata/images/hotel/square240/41364905.jpg?k=dabf76ec28564b95f06f1a69c2cd816dd9d0e49e1d1197fca93848e7bd654ce0&o=""]",162,8.1,"[""436"", ""439"", ""440"", ""443"", ""444"", ""445"", ""448"", ""489"", ""492"", ""493"", ""494"", ""495"", ""496"", ""502""]"
0df75577-c240-4ccd-b0ca-2578150d6eb3,Hotel Marais Grands Boulevards,,48.8687322,2.3541615,"[""https://cf.bstatic.com/xdata/images/hotel/square600/147620710.jpg?k=1c6492ab57cb27f8879e2b65fd005d82c785fd100327427c03ad4383c9efab8e&o=""]",176,8.3,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""444"", ""445"", ""446"", ""448"", ""489"", ""490"", ""492"", ""493"", ""494"", ""495"", ""496"", ""499"", ""500"", ""506""]"
b018ee3a-3015-4db4-afdd-cce689b78222,Sophisticated Studio With Dubailand Views,,25.0976041,55.37505299999999,"[""https://cf.bstatic.com/xdata/images/hotel/square240/596045754.jpg?k=98485b0359198531fca4a001b514334eb970cb9fc6447f35aff974e09a3934e0&o=""]",89,5.8,[]
c540e008-9cc1-4cd8-9a6f-3d0290d8be09,Ramada Plaza By Wyndham Istanbul City Center,,41.0512713,28.9873667,"[""https://cf.bstatic.com/xdata/images/hotel/square600/626311738.jpg?k=37054b6036ee706ed522dfcd86c0c4a5501648f339e6a628da2456df2325aa57&o=""]",89,8.8,"[""182"", ""435"", ""436"", ""439"", ""440"", ""442"", ""443"", ""444"", ""445"", ""448"", ""490"", ""491"", ""492"", ""493"", ""494"", ""495"", ""496"", ""499"", ""500"", ""501"", ""505"", ""506""]"
36b290be-5924-48f9-97be-11a13924edcb,"Burj Al Nujoom Downtown, Dubai Mall & Burj Khalifa",,25.1123772,55.2200559,"[""https://cf.bstatic.com/xdata/images/hotel/square240/557437253.webp?k=1ea1d7eb9c76e3b8b08a1a8e23490ac148f02a0dcf98cbbbf4e8bf63731d00f7&o=""]",114,7.3,[]
5ad99ef5-4b17-4b46-b45d-40ff86c0f8f0,Splendid Villa Rooms near Dubai Airport,,25.2048493,55.2707828,"[""https://cf.bstatic.com/xdata/images/hotel/square240/602467173.jpg?k=4171ce8a1f9fe0199e2c631e8946dc54bfa37019030449002b9c864d9c2a040c&o=""]",47,7.2,[]
4a7d444d-f2d7-47a0-aa86-9cc611664d3d,Centurion Hotel Grand Akasakamitsuke Station,,35.675784,139.7364029,[],134,7.4,"[""435"", ""436"", ""441"", ""442"", ""443"", ""444"", ""445"", ""448"", ""489"", ""492"", ""493"", ""502""]"
6c5e9dcc-7876-4dcc-b46d-cb0d1779dcfc,MONday Apart Premium Nihonbashi,,35.6892724,139.7737993,[],293,8.8,"[""435"", ""436"", ""439"", ""440"", ""441"", ""442"", ""443"", ""448"", ""490"", ""493"", ""494"", ""496""]"
